handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_79d3f16a-8350-ef12-14cb-8ee4047af424,Product,Purple MegaStars,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings backs</p><p>Made with ♡</p>,b09bd3_a460b6d2da6b4b4883f0a748f6671083~mv2.jpg;b09bd3_200a4908a5e24f8c9c23e317d1b09fac~mv2.jpg;b09bd3_f0b6fa56d500403c8bfe97081e67ce39,Earrings,,,14.0,,true,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75c3e17e-66e2-c5f7-248c-78043406003e,Product,Macaron Keychain,<p>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_855c7a1d62ae4b5d93ca6c222ffcb225~mv2.jpg,Keychains,,,9.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fdea31fc-02bb-cd51-b475-fa9f956c6561,Product,Choclate Truffle Keychain,<p>Made out of Polymer Clay &amp; hand painted<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_c3d40d656cfd4169a5c8b693cc3a316d~mv2.jpg;b09bd3_2255c06c10404b7ca5354475c95ad441~mv2.jpg,Keychains,,,10.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fe2b855e-9bad-b18a-3810-b8385a163027,Product,Bi-Latte Vinyl Sticker,<p>Professionally printed on Vinyl</p>,b09bd3_e2e6f8aca934480eba5dde2178f63fcd~mv2.jpg;b09bd3_cc2f7b79e36d48eda0e00fcae134aa5f~mv2.jpg,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_93f1c207-fe39-e33d-aabe-563422cd04af,Product,Painted Pride Clear Vinyl Sticker,<p>Professionally printed on Vinyl</p>,b09bd3_540cee1d0fd745dbb4154ef587871ba8~mv2.jpg;b09bd3_ef8ba311598e4e7cbbf6473a28b53995~mv2.jpg,All Stickers,,,3.5,,false,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_747c602c-8256-fb30-ea50-8bf978ca8590,Product,"""Rainbow Butterfly"" Clear Vinyl Sticker",<p>Professionally printed on Vinyl</p>,b09bd3_bd9ddd26b0154c569686d81a3491bc8b~mv2.jpg;b09bd3_8cfacc84cb464776b27d4a39160cd309~mv2.jpg,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ddacc97c-6670-5bcf-77d7-a2bd984028e0,Product,"""Proud AF"" Clear Vinyl Sticker",<p>Professionally printed on Vinyl</p>,b09bd3_d08010eeeb3e45288c6261d7d8aa4853~mv2.jpg;b09bd3_a561e92c416a4610b2225f481432fd24~mv2.jpg,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_69362332-bd15-7927-d9b9-05cdead05e3e,Product,Kids - Custom Tie Dye Hoodie,"<p><strong>Create a customized Tie Dye T-Shirt !&nbsp;</strong></p><p>1. Choose what size you would like</p><p>2. Choose what color Tie dye you would like. If you would like a Solid Color please choose ""Solid Color"" From the drop down menu and include what color you would like in the Custom Text Box.</p><p>3. Choose your color vinyl&nbsp;</p><p>4.Choose your&nbsp; font #&nbsp;</p><p>5. In ""Custom Text Box"" Please write what you would like your item to say. If you don't want any text please write ""N/A""</p><p>&nbsp;</p><p>All choices are in product photos under the main photo. And there are a few extra color mixes to choose from as well. (""Unicorn Rainbow"" &amp; ""Cotton Candy"")</p><p>&nbsp;</p><p>If you have any questions or a difficult or large order please feel free to reach out to us at info@kateandkrisshop.com</p><p>&nbsp;</p><p>Thanks! ♡</p>",b09bd3_015bf958dfad4d73a8b3471df56fec3e~mv2.png;b09bd3_ae42c54ca5ed4576ac5e5da8b6663ac0~mv2.png;b09bd3_ff8abf6adc17452abcb17374cb8158f1~mv2.png;b09bd3_78f91cf7c79e425e896e4abe3c387089~mv2.png;b09bd3_32afb992619d4b39a8e607e3b160e921;b09bd3_6ddec1794be14a03b82f7322c075b284~mv2.png;b09bd3_20ebb9ae2eeb4d2ebca1cf7fcea9c22b~mv2.png;b09bd3_fe28aa456c1a40b4aec4181d500e94e5~mv2.png;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png;b09bd3_1406b2b5e1de48eebbdcc6223c90b790~mv2.png,All Clothing;Personalized & Custom Orders;Tie Dye Collection,,,45.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,X Small;Small;Medium;Large;XL,Color Dye,DROP_DOWN,Coral;Aquamarine;Fuchsia;Teal;Golden Yellow;Purple;Petal Pink;Royal Blue;Scarlet (Red);Cotton Candy;Unicorn Rainbow;Teal & Aquamarine Mix;Solid Color;Black;Neon Rainbow,"Color Vinyl ",DROP_DOWN,Black;White;Holographic Crystals;Red;Holographic Rainbow Pearl;lillac;yellow;rose pink;hot pink,Font Number,DROP_DOWN,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,,,,,,,,,,,,,,,,,,,"Tell me what you would like your item to say. If you do not want text, please write in box N/A",500,true,If you Chose Solid Color please specify what color here,500,false,
product_89966789-c637-900b-5ab4-6679c67be279,Product,Short Stacks,<p>Pancake Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay<br><br>Stainless Steal Earring Studs &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_597ef9e7ae8844468186ad196e2c81d4~mv2.jpg,'Sweets' Earrings Collection;Earrings,,,16.0,,false,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d0497c53-7c2e-7206-9ff3-4742e1cdcb94,Product,Pancakes with Maple Syrup Keychain,<p>FREE SHIPPING<br>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_c6a4fbaac19349cb9b36f301e7c9ca20~mv2.jpg,Keychains,,,12.0,,false,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_66fb2d2c-3c8c-8f54-4435-1811a5d1565b,Product,Ribbed Neon Tie Dye Sweater with Baloon Sleeves,"<p><span style=""color:#cf4e9e;"">Ribbed Baloon Sleeved Oversized Sweater | Free Shipping</span></p><p><span style=""color:#cf4e9e;"">Hand Made with&nbsp;♡</span></p>",b09bd3_7a00ec0b247c479bbceaae9ab0ad4c17~mv2.png;b09bd3_4b50d5132c304a7186f5d415795d4600~mv2.png,All Clothing;Sweatshirts & Sweatpants;Tie Dye Collection,,,40.0,,false,AMOUNT,10.0,OutOfStock,0.0,Size,DROP_DOWN,small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dba47a0b-ca7e-6734-8da4-51bd0ef95675,Product,Custom Soffe Shorts,"<p><strong>Create a customized pair of shorts</strong></p><p>1. Choose what size you would like</p><p>2. Choose what color Tie dye you would like.&nbsp;If you would like a Solid Color please choose ""Solid Color"" from the drop down menu&nbsp;and include what color you would like in the Custom Text Box.</p><p>3. Choose your color vinyl&nbsp;</p><p>4.Choose your&nbsp;font #&nbsp;</p><p>5. In ""Custom Text Box"" Please write what you would like your item to say. If you don't want any text please write ""N/A""</p><p>&nbsp;</p><p>All choices are in product photos under&nbsp;the main photo. And there are a few extra color mixes to choose from as well. (""Unicorn Rainbow"" &amp; ""Cotton Candy"")</p><p>&nbsp;</p><p>If you have any questions or a difficult or large order please feel free to reach out to us at info@kateandkrisshop.com</p><p>&nbsp;</p><p>Thanks! ♡</p>",b09bd3_0b9d3a1d25634519a1d194ccd4dfba8b~mv2.png;b09bd3_20ebb9ae2eeb4d2ebca1cf7fcea9c22b~mv2.png;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png;b09bd3_fe28aa456c1a40b4aec4181d500e94e5~mv2.png;b09bd3_32afb992619d4b39a8e607e3b160e921;b09bd3_1406b2b5e1de48eebbdcc6223c90b790~mv2.png;b09bd3_78f91cf7c79e425e896e4abe3c387089~mv2.png;b09bd3_22b6b4e27089420a8c22cdbbf5070339~mv2.jpg;b09bd3_2d56a50aef3549f08807f0ad06b8ea91~mv2.png,All Clothing;Personalized & Custom Orders;Tie Dye Collection,,,30.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Small;Medium;Large;XL;XSmall,Color Dye,DROP_DOWN,Coral;Aquamarine;Fuchsia;Teal;Golden Yellow;Purple;Petal Pink;Royal Blue;Scarlet (Red);Cotton Candy;Unicorn Rainbow;Teal & Aquamarine Mix;Solid Color;Black;Neon Rainbow,"Color Vinyl ",DROP_DOWN,Black;White;Holographic Crystals;Pink;Red;Holographic Rainbow Pearl,Font Number,DROP_DOWN,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,,,,,,,,,,,,,,,,,,,"Tell me what you would like your item to say. If you do not want text, please write in box N/A",500,true,"If solid color, what color would you like?",500,false,
product_b98ba10a-06b9-3a0b-7580-660281f155ee,Product,Strawberries & Cream,<p>Waffle Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay<br><br>Stainless Steal Earring Studs &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_3bbdfec29c014917baff93f1302dfeb0~mv2.png;b09bd3_dff38b21b03f4124b85a62be5985ace7~mv2.png,Sale Items,,,15.0,,true,AMOUNT,4.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c49f564-ab47-172b-283e-de759154ea33,Product,Rainbow Cake Keychain,<p>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_6801e2a15b3e424a9cc11dc1985b1d62~mv2.png;b09bd3_922f540ce31f4def8b304a2ab5f4e905~mv2.png;b09bd3_f888fb8614d642efbb9e5141beb61dd2;b09bd3_a15a5dab2f9349eab117eec0e1eab6e0~mv2.jpg,Keychains,,,11.0,,true,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_32fc30af-b1f6-9be0-4c33-8e872c50d66a,Product,"""Slice of Cake"" Keychain",<p>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_047c5d01e1804aae8a75afe63b907a0b~mv2.png;b09bd3_bd6b3cd99241402d8cc6de7463814f3b~mv2.png,Keychains,,,9.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e85366eb-cb27-8898-a89e-b4618f972bcb,Product,Emotionally Exaughsted Tee,"<p><span style=""color:#cf4e9e;"">High Quality Heavy Blend Comfort Colors Tee&nbsp;&nbsp;<strong>*Free Shipping*&nbsp;</strong></span></p><p>&nbsp;</p><p><span style=""color:#cf4e9e;""><strong>Please choose between Black T with Pink Letters</strong></span></p><p><span style=""color:#cf4e9e;""><strong>Or Pink T with White Letters from drop down menu </strong></span></p><p>&nbsp;</p><p><span style=""color:#cf4e9e;"">Hand made with love&nbsp;♡</span></p>",b09bd3_1f492a8ddd984056bef9264df397a592~mv2.jpg;b09bd3_fe8c6ed6769f4530b92d4a207efdc269~mv2.png,All Clothing;T-Shirts,,,25.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Extra Large;Large;Medium;Small,Color Tee,DROP_DOWN,Pink;Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7924d956-bd51-98a4-5de4-e917845299c2,Product,Neon Custom T-Shirt - Adults,"<p><strong>Create a custom Tie Dye T-Shirt! </strong></p><p><strong>*We use Comfort Colors Tee-shirts*</strong></p><p>1. Choose your color vinyl&nbsp;</p><p>2.Choose your&nbsp;font #&nbsp;</p><p>3. In ""Custom Text Box"" Please write what you would like your item to say. If you don't want any text please write ""N/A""</p><p>&nbsp;</p><p>If you have a specific Logo you would like on your hoodie, please choose ""My Own Logo"" from the drop down menu &amp; email me at info@kateandkrisshop.com with your name &amp; a clear JPEG or PNG file of your logo.</p><p>&nbsp;</p><p>If you would like a specific color left out, or specific neon colors you wanted please let me know by typing your request in custom box. (Example - You would like only Pink &amp; Purple paint with your text/logo on the back. Any specific details that you want to tell me can go there)</p><p>&nbsp;</p><p>If you have any questions or a difficult or large order please feel free to reach out to us at info@kateandkrisshop.com and I can custom build your order with you there.</p><p>&nbsp;</p><p>Thanks! ♡</p><p></p>",b09bd3_93b6ac0422794895b8df7510e5679ba6~mv2.jpg;b09bd3_10a0ea358da240a0854133ee82b773ef~mv2.jpg;b09bd3_9095d9c260f144bd8ff1171f7a00622a~mv2.jpg;b09bd3_aad66e0d039e48efa967546f73065c60~mv2.png;b09bd3_fe28aa456c1a40b4aec4181d500e94e5~mv2.png;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png;b09bd3_cd78e211175e467b96c15d85422ec60d~mv2.jpg,All Clothing;Personalized & Custom Orders;T-Shirts;Tie Dye Collection,,,40.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Small;Medium;Large;XL;3XL;2XL,"Type of Dye Job ",DROP_DOWN,More Color;More White,Type of Text,DROP_DOWN,Custom Lettering;My Own Logo;No words,,,,,,,,,,,,,,,,,,,,,,Tell me what you would like your item to say & font #,500,true,,,,
product_1a64d3fa-b93d-60b3-0ace-7774f37dc049,Product,Neon Custom Tie Dye Hoodie - Adults,"<p><strong>Create a custom Tie Dye Sweatshirt! </strong></p><p>1. Choose your color vinyl&nbsp;</p><p>2.Choose your&nbsp;font #&nbsp;</p><p>3. In ""Custom Text Box"" Please write what you would like your item to say. If you don't want any text please write ""N/A""</p><p>&nbsp;</p><p>If you have a specific Logo you would like on your hoodie, please choose ""My Own Logo"" from the drop down menu &amp; email me at info@kateandkrisshop.com with your name &amp; a clear JPEG or PNG file of your logo.</p><p>&nbsp;</p><p>If you would like a specific color left out, or specific neon colors you wanted please let me know by typing your request in custom box.</p><p>(Example - You would like only pink &amp; purple paint with your text/logo on the back. Any specific details that you want to tell me can go there)</p><p>&nbsp;</p><p>If you have any questions or a difficult or large order please feel free to reach out to us at info@kateandkrisshop.com and I can custom build your order with you there.</p><p>&nbsp;</p><p>Thanks! ♡</p>",b09bd3_b2f4a1809321417ead695d24f31949b5~mv2.png;b09bd3_f632a31715a24f7e9ae76b11d3d157e5;b09bd3_46e5abb1ab004afa828e5bbee9de6b13~mv2.png;b09bd3_ff8abf6adc17452abcb17374cb8158f1~mv2.png;b09bd3_e4671a14401c4698a4351b7102aa45fe;b09bd3_fe28aa456c1a40b4aec4181d500e94e5~mv2.png;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png;b09bd3_66f918cec63646dcb82b89954ac05e1b~mv2.png,All Clothing;Personalized & Custom Orders;Sweatshirts & Sweatpants;Tie Dye Collection,,,50.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Small;Medium;Large;XL;3XL;2XL,"Type of Dye Job ",DROP_DOWN,More White;More Color,Type of Text,DROP_DOWN,My Own Logo;Custom Lettering;No words,,,,,,,,,,,,,,,,,,,,,,Tell me what you would like your item to say & font #,500,true,,,,
product_342700e3-dd04-2e60-5a89-9556bbc61cee,Product,"""Grow as you go"" Clear Vinyl Sticker",<p>Printed professionally on Vinyl with a Clear Backround</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>,b09bd3_9a192c398f404ef08828023b954807c1~mv2.jpg;b09bd3_982b15191ebc482a97bf38b02b41c614;b09bd3_8a905ef42f0643088ccf4a17a87a176f~mv2.png,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e24981e0-7dc5-5e56-e321-7ccda48f790d,Product,Frenchie Clear Vinyl Sticker,<p>Printed professionally on Vinyl with a Clear Backround</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>,b09bd3_fc5e3ff6f99e41f9ba745a38ded851c7~mv2.jpg;b09bd3_56515661e24c42a5be990653b21164c1,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_237fafde-0a32-437a-3a1e-a7f6e17bbdaa,Product,"Glitter ""You are Magic"" Vinyl Sticker","<p>Printed professionally on Vinyl</p><p>&nbsp;</p><p>3""X3.5""</p><p>&nbsp;</p>",b09bd3_6e8b4a3660b249519e24de44ca9bf7df~mv2.jpg;b09bd3_7c4f83f674fc416eae9fbde2f61dbc2e~mv2.jpg;b09bd3_3d76d1ff10a04154b1cca06b5b66b8eb~mv2.jpg;b09bd3_d5a21938151c44d990305b9ade06ec8c~mv2.jpg;b09bd3_a95b90a9abe3498b92ed8369e273314d;b09bd3_23c45315936a4e6692aa327a6590ea21~mv2.jpg;b09bd3_707a34aa2800406385ee5e997a623ca9~mv2.jpg,All Stickers;WHOLESALE,,,4.0,,true,AMOUNT,0.0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1bebeeb6-c837-0eca-d147-79f0b918cbf5,Product,Legend T-Shirt,<p>Hand pressed with Love</p><p>Comfort Colors Tee</p><p>&nbsp;</p>,b09bd3_5364ba44f94f4ed987beccabb316d065~mv2.png,All Clothing;T-Shirts,,,25.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Small;Medium;Large;XL;2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8a801cd2-8141-88ca-f12f-69c8173a9251,Product,Interstellars,<p>Stud Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay &amp; Finished with UV Resin<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_b7d896debd0d45d7a8d81871c869e826~mv2.jpg,Earrings,,,14.0,,false,AMOUNT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b37fc9c6-d370-974b-831a-7baaab55d5d5,Product,Limelights,<p>Sparkly Disco Flower Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_128fc7e56a184b1b98edd50538d8d059~mv2.png;b09bd3_b476ec60e01d4179bbd24afc84bffdb2,Earrings,,,14.0,,false,AMOUNT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_50e5759b-9dbd-9a1a-e2e9-2061b6dd5fae,Product,New Moons,<p>Made out of Polymer Clay<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_5803db84f4504de0966a0c3af5328ca7~mv2.jpg,Earrings,,,14.0,,false,AMOUNT,2.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7515d0b0-b9de-ca58-2a80-da5f447f5c36,Product,Sailor Moons,<p>Moon Drop Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_2f445c348c5d4086a5d1779fe8fd6cd6~mv2.jpg,Earrings,,,15.0,,false,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_354e4535-e9ce-6814-61b2-03748ddf3434,Product,Starstruck,<p>Star Drop Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay &amp; finsihed with Glaze<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_fe248ec99f5746e7bcdea36bf7dd4b56~mv2.png;b09bd3_155f24072ebb41d7a1fee0954676d7d0~mv2.jpg,Earrings,,,14.0,,true,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_78b0ac95-a2d2-f6e4-4633-472c4243369b,Product,Moon Keychain,<p>FREE SHIPPING<br>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_d8bf16bb6a944807bd3dcb368b08384d~mv2.jpg;b09bd3_2aac6abc5fc34e598a4a9f537c77381f~mv2.jpg;b09bd3_49ccc76985ff492c89da267d3d6f788f~mv2.jpg,Keychains,,,10.0,,false,PERCENT,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2f6a8bb7-bc11-f2a0-6f46-d28edbb57bd7,Product,Rainbow Keychain,<p>FREE SHIPPING<br>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_fca3df2470a54e65929d23485e58afd0~mv2.png;b09bd3_2e5943a85fdc418abd788deb44b5481f~mv2.jpg,Keychains,,,10.0,,false,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a879db45-996c-9de1-de3c-820a30e03a8f,Product,Purple Hearts Keychain,<p>FREE SHIPPING<br>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_97e255ecea19432385272e0803d05c53~mv2.jpg;b09bd3_914d5da1b72e4bfe922248f54bb9964f~mv2.jpg,Keychains,,,8.0,,false,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a3022277-c849-2dcf-3163-68044e67689b,Product,Purple Swirl Cloud Keychain,<p>FREE SHIPPING<br>Made out of Polymer Clay<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_1500275387574a768bf8a6ea73393129~mv2.png;b09bd3_b4023c67574f44db98586ad37c404120~mv2.jpg,Keychains,,,10.0,,false,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d19d0bb0-66d9-dd9a-7839-fa1d9bbfb515,Product,Rainbow Cloud Keychain,<p>FREE SHIPPING<br>Made out of Polymer Clay &amp; finished with glossy glaze<br>Stainless Steal Chain &amp; lightweight<br>Hand made with ♡</p>,b09bd3_70b78f5041c24563b0f47c976c63ba9b~mv2.jpg,Keychains,,,10.0,,false,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Product,Personalized Vinyl Name Decal,"<p><u><span style=""color:#89298d;"">Custom Vinyl Name Stickers • Permanent vinyl adhesive for any hard, smooth surface </span></u></p><p>&nbsp;</p><p><strong>Comes with easy to use printed out instructions on how to apply your sticker to your surface</strong></p><p>&nbsp;</p><p>1. Type your Font # in Box</p><p>&nbsp;</p><p>2. Type your Color in Box (If you would like two colors, please let me know which color you would like on the outside/inside) Example ""Bubblegum pink outside, White inside""</p><p>&nbsp;</p><p>3. Type your name in second Box</p><p>&nbsp;</p><p>4. Choose your size from drop down menu</p><p>&nbsp;</p><p>If you have any questions or a difficult order please email us at info@kateandkrisshop.com</p><p>&nbsp;</p><p><strong><span style=""color:#89298d;"">CUPS NOT INCLUDED </span></strong></p>",b09bd3_c010512dafb94627b6a15c6dc23b768c~mv2.jpg;b09bd3_485e6beca6374f7397573c599f8dbcf4~mv2.png;b09bd3_fa858033faa745e486a716f6cd3366c3~mv2.png;b09bd3_14e3ec08df1b4c898381a98410d360bf~mv2.png;b09bd3_b6ad74e3138c48599de6eddc7f0e03d9;b09bd3_ef04c508a35849c8af64eb13f131d007~mv2.png;b09bd3_ea61e6b09039483e889c666be0694f57~mv2.jpg,All Stickers;Personalized & Custom Orders,,,4.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,"3"";4"";5"";6"";7"";8"";9"";10""",,,,,,,,,,,,,,,,Decal Care,"<p>Hand wash with warm soapy water</p>

<p>Do not Soak</p>

<p>Do not Wipe with Harsh Chemicals</p>

<p>Not suitable for dishwasher or Microwave</p>
",,,,,,,,,,,What font # and what color?,500,true,Please write your name here,500,true,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,7.0,true,,,InStock,,,,"10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,3.0,true,,,InStock,,,,"6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,4.0,true,,,InStock,,,,"7""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,5.0,true,,,InStock,,,,"8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,0.0,true,,,InStock,,,,"3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,1.0,true,,,InStock,,,,"4""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,6.0,true,,,InStock,,,,"9""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86befbfe-695b-33ab-67e0-a3c917393002,Variant,,,,,,,,2.0,true,,,InStock,,,,"5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24623625-b4af-0af6-46bd-07b0b646b5a1,Product,"""It's never too late for a fresh start"" Clear Vinyl Sticker",<p>Printed professionally on Vinyl</p><p>&nbsp;</p>,b09bd3_590c584e36c14ec2886e241378506b4e~mv2.jpg;b09bd3_f32f2d9ced2743999cf8d8fea4fd44bf~mv2.png;b09bd3_4bcb704ec2864edaa788b98d0bdcfbf2,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
